prompt_id,response_type,n_response_types,response_type_signature,category,source
alpaca_train_035451,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035490,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035601,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035625,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035638,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035716,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035726,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035728,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035739,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035799,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035824,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035826,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035878,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035890,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035909,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035915,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035936,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035938,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_035985,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036030,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036056,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036067,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036118,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036120,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036126,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036192,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036197,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036203,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036222,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036228,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036255,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036315,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036408,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036429,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036442,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036491,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036497,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036515,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036536,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036578,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036616,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036639,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036650,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036671,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036673,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036720,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036730,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036757,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036762,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036830,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036842,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036860,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036890,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036904,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036919,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036966,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_036988,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037031,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037096,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037228,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037243,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037300,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037301,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037303,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037315,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037328,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037331,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037336,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037385,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037401,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037426,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037459,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037477,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037498,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037525,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037536,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037661,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037696,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037712,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037939,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037959,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_037995,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038002,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038154,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038167,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038205,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038223,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038228,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038380,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038397,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038400,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038429,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038442,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038446,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038503,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038516,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038565,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038576,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038603,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038632,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038638,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038641,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038673,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038700,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038851,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038862,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038868,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038880,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038881,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038907,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_038951,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039062,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039070,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039096,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039117,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039118,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039132,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039182,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039206,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039214,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039250,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039271,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039276,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039284,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039299,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039314,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039332,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039347,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039393,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039450,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039465,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039531,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039536,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039586,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039612,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039659,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039679,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039698,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039702,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039720,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039763,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039777,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039788,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039815,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039827,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039893,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039920,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039973,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039979,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_039999,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040040,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040050,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040074,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040139,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040177,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040221,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040225,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040242,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040248,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040249,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040255,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040273,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040329,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040388,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040412,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040429,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040444,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040495,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040498,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040509,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040527,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040530,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040538,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
alpaca_train_040576,"['hard_refusal', 'helpful_answer']",2,hard_refusal + helpful_answer,benign,alpaca
