prompt_id,category,possible_pair,pair_type
du_A_offsec_0168,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0168,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0168,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0169,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0169,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0169,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0170,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0170,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0170,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0171,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0171,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0171,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0172,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0172,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0172,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0173,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0173,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0173,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0174,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0174,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0174,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0175,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0175,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0175,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0176,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0176,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0176,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0177,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0177,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0177,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0178,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0178,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0178,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0179,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0179,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0179,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0180,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0180,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0180,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0181,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0181,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0181,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0182,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0182,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0182,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0183,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0183,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0183,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0184,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0184,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0184,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0185,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0185,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0185,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0186,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0186,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0186,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0187,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0187,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0187,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0188,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0188,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0188,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0189,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0189,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0189,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0190,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0190,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0190,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0191,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0191,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0191,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0192,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0192,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0192,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0193,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0193,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0193,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0194,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0194,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0194,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0195,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0195,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0195,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0196,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0196,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0196,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0197,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0197,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0197,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0198,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0198,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0198,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0199,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0199,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0199,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0200,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0200,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0200,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0201,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0201,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0201,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0202,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0202,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0202,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0203,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0203,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0203,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0204,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0204,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0204,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0205,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0205,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0205,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0206,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0206,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0206,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0207,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0207,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0207,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0208,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0208,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0208,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0209,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0209,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0209,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0210,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0210,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0210,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0211,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0211,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0211,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0212,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0212,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0212,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0213,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0213,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0213,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0214,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0214,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0214,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0215,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0215,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0215,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0216,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0216,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0216,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0217,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0217,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0217,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0218,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0218,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0218,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0219,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0219,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0219,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0220,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0220,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0220,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0221,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0221,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0221,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0222,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0222,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0222,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0223,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0223,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0223,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0224,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0224,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0224,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0225,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0225,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0225,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0226,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0226,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0226,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0227,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0227,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0227,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0228,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0228,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0228,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0229,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0229,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0229,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0230,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0230,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0230,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0231,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0231,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0231,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0232,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0232,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0232,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0233,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0233,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0233,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0234,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0234,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0234,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0235,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0235,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0235,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0236,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0236,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0236,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0237,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0237,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0237,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0238,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0238,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0238,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0239,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0239,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0239,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0240,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0240,dual_use,safe_completion > unsafe_compliance,safe_completion
du_A_offsec_0240,dual_use,hard_refusal > unsafe_compliance,baseline_refusal
du_A_offsec_0241,dual_use,safe_completion > hard_refusal,safe_completion
du_A_offsec_0241,dual_use,safe_completion > unsafe_compliance,safe_completion
